state,locality,postcode_range,situation,range_type,page,fetched_from,fetched_date,url_fetched_from
MS,Coronel Sapucaia,79995-000 a 79999-999,Não codificada por logradouros,Total do município,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Corumbá,79300-001 a 79369-999,Codificado por logradouros,Total do município,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Corumbá,79300-001 a 79349-999,Codificada por logradouros,Exclusiva da sede urbana,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Costa Rica,79550-000 a 79555-999,Não codificada por logradouros,Total do município,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Coxim,79400-000 a 79409-999,Não codificada por logradouros,Total do município,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Deodápolis,79790-000 a 79799-999,Não codificada por logradouros,Total do município,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Dois Irmãos do Buriti,79215-000 a 79219-999,Não codificada por logradouros,Total do município,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Douradina,79880-000 a 79889-999,Não codificada por logradouros,Total do município,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Dourados,79800-001 a 79879-999,Codificado por logradouros,Total do município,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Dourados,79800-001 a 79849-999,Codificada por logradouros,Exclusiva da sede urbana,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Eldorado,79970-000 a 79974-999,Não codificada por logradouros,Total do município,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Figueirão,79428-000 a 79429-999,Não codificada por logradouros,Total do município,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Fátima do Sul,79700-000 a 79709-999,Não codificada por logradouros,Total do município,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Glória de Dourados,79730-000 a 79739-999,Não codificada por logradouros,Total do município,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Guia Lopes da Laguna,79230-000 a 79239-999,Não codificada por logradouros,Total do município,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Iguatemi,79960-000 a 79964-999,Não codificada por logradouros,Total do município,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Inocência,79580-000 a 79589-999,Não codificada por logradouros,Total do município,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Itaporã,79890-000 a 79899-999,Não codificada por logradouros,Total do município,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Itaquiraí,79965-000 a 79969-999,Não codificada por logradouros,Total do município,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Ivinhema,79740-000 a 79744-999,Não codificada por logradouros,Total do município,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Japorã,79985-000 a 79989-999,Não codificada por logradouros,Total do município,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Jaraguari,79440-000 a 79449-999,Não codificada por logradouros,Total do município,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Jardim,79240-000 a 79259-999,Não codificada por logradouros,Total do município,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Jateí,79720-000 a 79729-999,Não codificada por logradouros,Total do município,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Jutí,79955-000 a 79959-999,Não codificada por logradouros,Total do município,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Ladário,79370-000 a 79379-999,Não codificada por logradouros,Total do município,1 a 50 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Laguna Carapã,79920-000 a 79924-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Maracaju,79150-000 a 79169-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Miranda,79380-000 a 79389-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Mundo Novo,79980-000 a 79984-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Naviraí,79950-000 a 79954-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Nioaque,79220-000 a 79229-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Nova Alvorada do Sul,79140-000 a 79149-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Nova Andradina,79750-000 a 79759-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Novo Horizonte do Sul,79745-000 a 79749-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Paranaíba,79500-000 a 79529-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Paranhos,79925-000 a 79929-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Paraíso das Águas,79556-000 a 79559-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Pedro Gomes,79410-000 a 79414-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Ponta Porã,79900-001 a 79909-999,Codificado por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Ponta Porã,79900-001 a 79907-999,Codificada por logradouros,Exclusiva da sede urbana,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Porto Murtinho,79280-000 a 79289-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Ribas do Rio Pardo,79180-000 a 79189-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Rio Brilhante,79130-000 a 79139-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Rio Negro,79470-000 a 79479-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Rio Verde de Mato Grosso,79480-000 a 79489-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Rochedo,79450-000 a 79459-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Santa Rita do Pardo,79690-000 a 79699-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Selvíria,79590-000 a 79599-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Sete Quedas,79935-000 a 79939-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Sidrolândia,79170-000 a 79179-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Sonora,79415-000 a 79419-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,São Gabriel do Oeste,79490-000 a 79499-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Tacuru,79975-000 a 79979-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Taquarussu,79765-000 a 79769-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Terenos,79190-000 a 79199-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Três Lagoas,79600-001 a 79669-999,Codificado por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Três Lagoas,79600-001 a 79649-999,Codificada por logradouros,Exclusiva da sede urbana,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Vicentina,79710-000 a 79719-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MS,Água Clara,79680-000 a 79689-999,Não codificada por logradouros,Total do município,51 a 84 de 84,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Acorizal,78480-000 a 78489-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Alta Floresta,78580-000 a 78586-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Alto Araguaia,78780-000 a 78784-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Alto Boa Vista,78665-000 a 78667-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Alto Garças,78770-000 a 78772-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Alto Paraguai,78410-000 a 78414-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Alto Taquari,78785-000 a 78789-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Apiacás,78595-000 a 78599-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Araguaiana,78685-000 a 78689-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Araguainha,78615-000 a 78619-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Araputanga,78260-000 a 78264-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Arenápolis,78420-000 a 78424-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Aripuanã,78325-000 a 78329-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Barra do Bugres,78390-000 a 78397-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Barra do Garças,78600-001 a 78609-999,Codificado por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Barra do Garças,78600-001 a 78607-999,Codificada por logradouros,Exclusiva da sede urbana,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Barão de Melgaço,78190-000 a 78194-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Bom Jesus do Araguaia,78678-000 a 78679-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Brasnorte,78350-000 a 78359-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Campinápolis,78630-000 a 78634-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Campo Novo do Parecis,78360-000 a 78364-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Campo Verde,78840-000 a 78849-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Campos de Júlio,78319-000 a 78319-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Canabrava do Norte,78658-000 a 78659-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Canarana,78640-000 a 78642-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Carlinda,78587-000 a 78589-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Castanheira,78345-000 a 78349-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Chapada dos Guimarães,78195-000 a 78199-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Cláudia,78540-000 a 78542-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Cocalinho,78680-000 a 78684-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Colniza,78335-000 a 78337-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Colíder,78500-000 a 78504-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Comodoro,78310-000 a 78318-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Confresa,78652-000 a 78654-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Conquista D'Oeste,78254-000 a 78254-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Cotriguaçu,78330-000 a 78334-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Cuiabá,78000-001 a 78109-999,Codificado por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Cuiabá,78000-001 a 78099-999,Codificada por logradouros,Exclusiva da sede urbana,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Curvelândia,78237-000 a 78239-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Cáceres,78200-001 a 78236-999,Codificado por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Cáceres,78200-001 a 78219-999,Codificada por logradouros,Exclusiva da sede urbana,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Denise,78380-000 a 78389-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Diamantino,78400-000 a 78409-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Dom Aquino,78830-000 a 78834-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Feliz Natal,78885-000 a 78886-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Figueirópolis D'Oeste,78290-000 a 78292-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Gaúcha do Norte,78875-000 a 78879-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,General Carneiro,78620-000 a 78624-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Glória D'Oeste,78293-000 a 78294-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Guarantã do Norte,78520-000 a 78524-999,Não codificada por logradouros,Total do município,1 a 50 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Guiratinga,78760-000 a 78769-999,Não codificada por logradouros,Total do município,51 a 100 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Indiavaí,78295-000 a 78299-999,Não codificada por logradouros,Total do município,51 a 100 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Ipiranga do Norte,78578-000 a 78578-999,Não codificada por logradouros,Total do município,51 a 100 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Itanhangá,78579-000 a 78579-999,Não codificada por logradouros,Total do município,51 a 100 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Itaúba,78510-000 a 78514-999,Não codificada por logradouros,Total do município,51 a 100 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Itiquira,78790-000 a 78794-999,Não codificada por logradouros,Total do município,51 a 100 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Jaciara,78820-000 a 78829-999,Não codificada por logradouros,Total do município,51 a 100 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Jangada,78490-000 a 78499-999,Não codificada por logradouros,Total do município,51 a 100 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Jauru,78255-000 a 78259-999,Não codificada por logradouros,Total do município,51 a 100 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Juara,78575-000 a 78577-999,Não codificada por logradouros,Total do município,51 a 100 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Juruena,78340-000 a 78344-999,Não codificada por logradouros,Total do município,51 a 100 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Juscimeira,78810-000 a 78819-999,Não codificada por logradouros,Total do município,51 a 100 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Juína,78320-000 a 78324-999,Não codificada por logradouros,Total do município,51 a 100 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
MT,Lambari D'Oeste,78278-000 a 78279-999,Não codificada por logradouros,Total do município,51 a 100 de 149,Busca Faixa CEP ou UF/Localidade,2022-02-13,https://buscacepinter.correios.com.br/app/faixa_cep_uf_localidade/index.php
